title,url,price,ram,storage,graphics,display_size,generation,processor,discount
    MSI Modern 15 B12M Intel Core i7 1255U 15.6 I ...,https://www.ryanscomputers.com/msi-modern-15-b12m-intel-core-i7-1255u-classic-black-laptop,"Tk 87,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Asus VivoBook 14 X1402ZA Intel Core i5 1240P ...,https://www.ryanscomputers.com/asus-vivobook-14-x1402za-intel-core-i5-1240p-14-inch-fhd-led-display-quiet-blue-laptop,"Tk 87,800 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B1 B1400CBA 12th Gen Intel Co ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1400cba-12th-gen-intel-core-i5-1235u-8gb-ddr4-14-inch-fhd-display-star-black-laptop,"Tk 88,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B1 B1400CEAE Intel Core i5 11 ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1400ceae-intel-core-i5-1135g7-14-inch-fhd-led-display-star-black-laptop-ek5223,"Tk 88,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 C13M 13th Gen Intel Core i5 133 ...,https://www.ryanscomputers.com/msi-modern-14-c13m-13th-gen-intel-core-i5-1335u-14-inch-fhd-ips-display-classic-black-laptop,"Tk 89,500 ",RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 13th (Intel),Processor Type. - Core i5,not available
    Lenovo ThinkPad E14 Gen 2 Intel Core i5 1135G ...,https://www.ryanscomputers.com/lenovo-thinkpad-e14-gen-2-14-inch-black-laptop,"Tk 89,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook Flip 14 TM420UA Ryzen 5 5500U 1 ...,https://www.ryanscomputers.com/asus-vivobook-flip-14-tm420ua-ryzen-5-5500u-14-inch-fhd-touch-display-bespoke-black-laptop,"Tk 89,900 ",RAM - 4GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Asus TUF Gaming A15 FA506IHRB AMD Ryzen 5 460 ...,https://www.ryanscomputers.com/asus-tuf-gaming-a15-fa506ihrb-amd-ryzen-5-4600h-15.6-inch-fhd-led-display-graphite-black-gaming-laptop,"Tk 89,990 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    MSI Modern 15 A11MU Intel Core i7 1195G7 15.6 ...,https://www.ryanscomputers.com/msi-modern-15-a11mu-intel-core-i7-1195g7-15.6-inch-fhd-ips-display-carbon-gray-laptop,"Tk 90,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Lenovo ThinkBook 15 G2 ITL Intel Core i5 1135 ...,https://www.ryanscomputers.com/lenovo-thinkbook-15-g2-itl-intel-core-i5-1135g7-15.6-inch-fhd-display-mineral-grey-laptop,"Tk 90,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B3 Flip B3402FEA 11th Gen Int ...,https://www.ryanscomputers.com/asus-expertbook-b3-flip-b3402fea-11th-gen-intel-core-i5-1135g7-8gb-ddr4-14-inch-fhd-led-touch-display-star-black-laptop,"Tk 91,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B1 B1400CBA 12th Gen Intel Co ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1400cba-12th-gen-intel-core-i5-1235u-512gb-ssd-14-inch-fhd-display-star-black-laptop,"Tk 91,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    HP ProBook 440 G9 12th Gen Intel Core i5 1235 ...,https://www.ryanscomputers.com/hp-probook-440-g9-12th-gen-intel-core-i5-1235u-14-inch-fhd-display-silver-laptop,"Tk 91,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Asus TUF Gaming F15 FX506LHB Intel Core i5 10 ...,https://www.ryanscomputers.com/asus-tuf-gaming-f15-fx506lhb-15.6-inch-black-plastic-gaming-laptop,"Tk 91,990 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 10th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook 15 K513EQ Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i5-1135g7-15.6-inch-fhd-led-display-hearty-gold-laptop,"Tk 92,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook 15 M1505YA AMD Ryzen 5 7530U 15 ...,https://www.ryanscomputers.com/asus-vivobook-15-m1505ya-amd-ryzen-5-7530u-15.6-inch-fhd-oled-display-indie-black-laptop,"Tk 92,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Asus ZenBook 14 UM425UA AMD Ryzen 5 5500U 14 ...,https://www.ryanscomputers.com/asus-zenbook-14-um425ua-amd-ryzen-5-5500u-14-inch-fhd-wv-display-pine-grey-laptop,"Tk 93,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Acer Swift Go 14 SFG14-41-R3FA AMD Ryzen 5 75 ...,https://www.ryanscomputers.com/acer-swift-go-14-sfg14-41-r3fa-amd-ryzen-5-7530u-14-inch-fhd-ips-display-pure-silver-laptop,"Tk 94,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    Asus VivoBook 15 K513EQ Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-15.6-inch-indie-black-laptop,"Tk 94,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook S15 S533EQ Intel 1135G7 15.6 In ...,https://www.ryanscomputers.com/asus-vivobook-s15-s533eq-indie-black-laptop,"Tk 94,800 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B5 B5302CEA Intel Core i5 13. ...,https://www.ryanscomputers.com/asus-expertbook-b5-b5302cea-intel-core-i5-13.3-inch-fhd-led-display-star-black-laptop,"Tk 95,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - 11th (Intel),Processor Type. - Core i5,not available
    MSI Modern 14 C11M 11th Gen Intel Core i7 119 ...,https://www.ryanscomputers.com/msi-modern-14-c11m-11th-gen-intel-core-i7-1195g7-14-inch-fhd-ips-60hz-display-classic-black-laptop,"Tk 95,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Lenovo IdeaPad Slim 3i 14ITL6 Intel Core i7 1 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-14itl6-intel-core-i7-1165g7-14-inch-fhd-antiglare-led-display-abyss-blue-laptop,"Tk 95,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Lenovo IdeaPad Slim 3i 15ITL6 Intel Core i7 1 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-3i-15itl6-intel-core-i7-1165g7-15.6-inch-fhd-antiglare-led-display-abyss-blue-laptop,"Tk 95,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Acer Aspire 5 A515-57G 12th Gen Intel Core i5 ...,https://www.ryanscomputers.com/acer-aspire-5-a515-57g-12th-gen-intel-core-i5-1240p-15.6-inch-fhd-display-steel-gray-gaming-laptop,"Tk 95,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    HP 14s-dq4678TU Intel Core i7 1195G7 14 Inch ...,https://www.ryanscomputers.com/hp-14s-dq4678tu-intel-core-i7-1195g7-14-inch-fhd-ips-display-silver-laptop,"Tk 97,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Asus VivoBook S15 S513EA Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-s15-s513ea-intel-core-i5-1135g7-hearty-gold-laptop,"Tk 97,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook S15 S513EA Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-s15-s513ea-intel-core-i5-1135g7-indie-black-laptop,"Tk 97,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B2 B2402CBA 12th Gen Intel Co ...,https://www.ryanscomputers.com/asus-expertbook-b2-b2402cba-12th-gen-intel-core-i5-1240p-14-inch-fhd-led-display-star-black-laptop,"Tk 99,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook 15 K513EQ Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i5-1135g7-hearty-gold-laptop,"Tk 99,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook S15 S513EQ 11th Gen Intel Core ...,https://www.ryanscomputers.com/asus-vivobook-s15-s513eq-11th-gen-intel-core-i5-1135g7-gold-laptop,"Tk 100,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B3 Flip B3402FEA 11th Gen Int ...,https://www.ryanscomputers.com/asus-expertbook-b3-flip-b3402fea-11th-gen-intel-core-i5-1135g7-14-inch-fhd-led-touch-display-star-black-laptop,"Tk 100,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Dell Inspiron 15 3520 Intel Core i7 1255U 15. ...,https://www.ryanscomputers.com/dell-inspiron-15-3520-intel-core-i7-1255u-15.6-inch-fhd-display-platinum-silver-laptop,"Tk 101,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i7,not available
    Asus VivoBook 15 K513EQ Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i5-1135g7-15.6-inch-indie-black-laptop,"Tk 102,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook S15 S513EQ Intel 1135G7 15.6 In ...,https://www.ryanscomputers.com/asus-vivobook-s15-s513eq-hearty-gold-laptop,"Tk 102,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook 15 K513EQ Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i5-1135g7-15.6-inch-fhd-oled-display-hearty-gold-laptop,"Tk 103,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook 15 K513EQ Intel Core i5 1135G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-k513eq-intel-core-i5-1135g7-15.6-inch-fhd-oled-display-indie-black-laptop-l1724w-k513eq,"Tk 103,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook L2 Flip L2402FYA AMD Ryzen 5 ...,https://www.ryanscomputers.com/asus-expertbook-l2-flip-l2402fya-amd-ryzen-5-5625u-14-inch-fhd-touch-led-display-star-black-laptop,"Tk 103,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 5,not available
    MSI Modern 15 B13M 13th Gen Intel Core i7 135 ...,https://www.ryanscomputers.com/msi-modern-15-b13m-13th-gen-intel-core-i7-1355u-15.6-inch-fhd-ips-display-classic-black-laptop,"Tk 103,900 ",RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 13th (Intel),Processor Type. - Core i7,not available
    Lenovo IdeaPad Slim 5 Pro 14ACN6 AMD Ryzen 7 ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-5-pro-14acn6-storm-grey-laptop,"Tk 104,000 ",RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
    Microsoft Surface Go 3 10th Gen Intel Core i3 ...,https://www.ryanscomputers.com/microsoft-surface-go-3-10th-gen-intel-core-i3-10100y-10.5-inch-pixelsense-multitouch-display-surface-go,"Tk 105,000 ",RAM - 8GB,Storage - 128GB SSD,Graphics Memory - Shared,Display Size (Inch) - 10.5,Generation - 10th (Intel),Processor Type. - Core i3,not available
    Apple MacBook Air Late 2020 Apple M1 Chip 13. ...,https://www.ryanscomputers.com/apple-macbook-air-late-2020-apple-m1-chip-13.3-inch-retina-display-space-gray-macbook,"Tk 106,000 ",RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Apple MacBook Air Late 2020 Apple M1 Chip 13. ...,https://www.ryanscomputers.com/apple-macbook-air-late-2020-apple-m1-chip-silver-macbook,"Tk 106,000 ",RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Apple MacBook Air Late 2020 Apple M1 Chip 13. ...,https://www.ryanscomputers.com/apple-macbook-air-late-2020-apple-m1-chip-13.3-inch-retina-display-touch-id-gold-macbook,"Tk 106,000 ",RAM - 8GB,Storage - 256GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - Not Applicable,Processor Type. - Apple M1,not available
    Asus ExpertBook B1 B1500CEAE Intel Core i7 11 ...,https://www.ryanscomputers.com/asus-expertbook-b1-b1500ceae-intel-core-i7-1165g7-15.6-inch-star-black-laptop,"Tk 107,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Microsoft Surface Go 3 (Wi-Fi) Intel Core i3 ...,https://www.ryanscomputers.com/microsoft-surface-go-3-intel-core-i3-10100y-10.5-inch-pixelsense-multitouch-display-black-surface-go-laptop,"Tk 108,000 ",RAM - 8GB,Storage - 128GB SSD,Graphics Memory - Shared,Display Size (Inch) - 10.5,Generation - 10th (Intel),Processor Type. - Core i3,not available
    MSI GF63 Thin 12UCX 12th Gen Intel Core i5 12 ...,https://www.ryanscomputers.com/msi-gf63-thin-12ucx-12th-gen-intel-core-i5-12450h-15.6-inch-fhd-ips-display-black-gaming-laptop,"Tk 108,500 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Gigabyte Gaming G5 GD Intel Core i5 11400H 15 ...,https://www.ryanscomputers.com/gigabyte-gaming-g5-gd-matte-black-gaming-laptop,"Tk 109,000 ",RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo ThinkPad L14 Intel Core i5 1135G7 14 I ...,https://www.ryanscomputers.com/lenovo-thinkpad-l14-intel-core-i5-1135g7-14-inch-fhd-display-black-laptop,"Tk 109,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Lenovo IdeaPad Gaming 3i 15IHU Intel Core i5 ...,https://www.ryanscomputers.com/lenovo-ideapad-gaming-3i-15ihu-intel-core-i5-11300h-15.6-inch-fhd-ips-display-shadow-black-gaming-laptop,"Tk 110,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B3 Flip B3402FEA 11th Gen Int ...,https://www.ryanscomputers.com/asus-expertbook-b3-flip-b3402fea-core-i7-1165g7-14-inch-fhd-led-touch-display-star-black-laptop,"Tk 110,000 ",RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Lenovo IdeaPad Slim 5i 15IAL7 12th Gen Intel ...,https://www.ryanscomputers.com/lenovo-ideapad-slim-5i-15ial7-12th-gen-intel-core-i5-15.6-inch-fhd-led-display-abyss-blue-laptop--82sf00f8lk-2y,"Tk 111,000 ",RAM - 16GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    Asus VivoBook 15 X513EP Intel Core i7 1165G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-x513ep-intel-core-i7-1165g7-15.6-inch-fhd-wv-display-cobalt-blue-laptop,"Tk 112,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Asus VivoBook 15 X513EP Intel Core i7 1165G7 ...,https://www.ryanscomputers.com/asus-vivobook-15-x513ep-intel-core-i7-1165g7-15.6-inch-fhd-wv-display-bespoke-black-laptop,"Tk 112,000 ",RAM - 8GB,Storage - 256GB SSD,Graphics Memory - 2GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i7,not available
    MSI Katana GF66 12UC Intel Core i5 12450H 15. ...,https://www.ryanscomputers.com/msi-katana-gf66-12uc-intel-core-i5-12450h-15.6-inch-fhd-ip-display-black-gaming-laptop,"Tk 112,900 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 12th (Intel),Processor Type. - Core i5,not available
    MSI GF63 Thin 11UC Intel Core i5 11400H 15.6 ...,https://www.ryanscomputers.com/msi-gf63-thin-11uc-intel-core-i5-11400h-15.6-inch-fhd-display-8gb-ram-black-gaming-laptop,"Tk 113,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B5 Flip B5402CEA Intel Core i ...,https://www.ryanscomputers.com/asus-expertbook-b5-flip-b5402cea-intel-core-i5-1155g7-14-inch-star-black-laptop,"Tk 113,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B5 Flip B5302FEA Intel Core i ...,https://www.ryanscomputers.com/asus-expertbook-b5-flip-b5302fea-intel-core-i5-1135g7-13.3-inch-star-black-laptop,"Tk 113,000 ",RAM - 8GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 13.3,Generation - 11th (Intel),Processor Type. - Core i5,not available
    Asus ExpertBook B3 Flip B3402FEA Intel Core i ...,https://www.ryanscomputers.com/asus-expertbook-b3-flip-b3402fea-intel-core-i7-1165g7-star-black-laptop,"Tk 113,000 ",RAM - 16GB,Storage - 512GB SSD,Graphics Memory - Shared,Display Size (Inch) - 14,Generation - 11th (Intel),Processor Type. - Core i7,not available
    Acer Nitro 5 AN515-45-R4TJ AMD Ryzen 7 5800H ...,https://www.ryanscomputers.com/acer-nitro-5-an515-45-r4tj-amd-ryzen-7-5800h-15.6-inch-fhd-shale-black-gaming-laptop,"Tk 114,900 ",RAM - 16GB,Storage - 1TB HDD+256GB SSD,Graphics Memory - 4GB,Display Size (Inch) - 15.6,Generation - Not Applicable,Processor Type. - Ryzen 7,not available
